231.20	9.806
231.41	14.025
231.62	6.646
231.84	5.307
232.05	-0.662
232.26	18.741
232.48	-6.002
232.69	15.245
232.90	2.876
233.11	16.998
233.33	0.225
233.54	-8.059
233.75	11.490
233.96	9.132
234.18	9.609
234.39	-10.979
234.60	16.519
234.81	14.701
235.03	18.118
235.24	0.316
235.45	6.184
235.66	20.985
235.88	8.680
236.09	15.538
236.30	10.818
236.51	17.184
236.73	1.748
236.94	8.701
237.15	14.981
237.36	5.978
237.57	10.898
237.79	16.943
238.00	19.980
238.21	4.524
238.42	29.552
238.64	19.033
238.85	2.937
239.06	-7.049
239.27	2.789
239.49	25.669
239.70	19.885
239.91	-2.901
240.12	3.905
240.34	0.991
240.55	-9.379
240.76	4.116
240.97	7.124
241.18	-2.682
241.40	6.356
241.61	8.114
241.82	7.379
242.03	8.192
242.25	-5.995
242.46	6.958
242.67	14.006
242.88	8.097
243.09	17.516
243.31	18.636
243.52	9.050
243.73	10.265
243.94	-6.118
244.15	10.410
244.37	17.608
244.58	1.361
244.79	23.008
245.00	25.259
245.21	4.765
245.43	13.396
245.64	8.503
245.85	2.344
246.06	1.959
246.27	11.759
246.49	9.097
246.70	20.580
246.91	12.044
247.12	11.698
247.33	21.992
247.55	19.921
247.76	5.091
247.97	5.169
248.18	1.944
248.39	13.319
248.61	13.999
248.82	3.934
249.03	3.040
249.24	17.255
249.45	7.756
249.67	-5.687
249.88	17.976
250.09	15.657
250.30	11.199
250.51	9.242
250.73	14.958
250.94	16.333
251.15	16.241
251.36	14.650
251.57	18.483
251.78	7.889
252.00	14.240
252.21	-3.991
252.42	-4.100
252.63	11.615
252.84	1.539
253.05	9.986
253.27	18.574
253.48	12.346
253.69	-0.834
253.90	0.704
254.11	9.801
254.32	21.711
254.54	3.404
254.75	3.884
254.96	8.674
255.17	9.238
255.38	4.475
255.59	13.820
255.81	22.625
256.02	1.329
256.23	19.601
256.44	19.874
256.65	25.106
256.86	9.145
257.08	20.263
257.29	-10.693
257.50	6.671
257.71	4.544
257.92	11.609
258.13	13.437
258.34	13.742
258.56	28.956
258.77	17.762
258.98	15.427
259.19	4.865
259.40	9.104
259.61	10.072
259.82	8.738
260.04	16.165
260.25	21.939
260.46	15.864
260.67	4.132
260.88	16.271
261.09	12.454
261.30	9.172
261.52	22.476
261.73	21.951
261.94	14.547
262.15	13.659
262.36	9.875
262.57	-7.982
262.78	-3.005
262.99	4.583
263.21	0.153
263.42	13.824
263.63	15.755
263.84	9.085
264.05	-2.919
264.26	1.919
264.47	11.456
264.68	-2.850
264.90	14.630
265.11	11.882
265.32	10.370
265.53	15.282
265.74	10.064
265.95	16.697
266.16	23.575
266.37	10.069
266.59	12.653
266.80	13.629
267.01	8.589
267.22	11.145
267.43	16.544
267.64	11.963
267.85	13.883
268.06	23.346
268.27	19.709
268.48	-5.777
268.70	8.286
268.91	22.778
269.12	11.881
269.33	4.104
269.54	12.778
269.75	7.882
269.96	18.796
270.17	14.756
270.38	15.217
270.59	25.170
270.81	12.018
271.02	10.861
271.23	5.735
271.44	25.852
271.65	9.548
271.86	-14.791
272.07	19.220
272.28	13.254
272.49	3.637
272.70	22.896
272.91	10.725
273.13	6.589
273.34	19.595
273.55	18.011
273.76	5.863
273.97	13.269
274.18	4.104
274.39	11.202
274.60	3.163
274.81	-1.399
275.02	12.010
275.23	12.321
275.44	23.429
275.65	1.939
275.86	8.912
276.08	25.539
276.29	21.847
276.50	7.216
276.71	8.588
276.92	8.784
277.13	15.852
277.34	14.015
277.55	22.234
277.76	23.720
277.97	4.029
278.18	23.100
278.39	22.954
278.60	5.686
278.81	12.907
279.02	17.708
279.23	17.679
279.45	2.340
279.66	-3.640
279.87	-0.310
280.08	15.146
280.29	18.357
280.50	11.700
280.71	10.942
280.92	5.356
281.13	18.563
281.34	18.143
281.55	24.071
281.76	3.425
281.97	15.587
282.18	13.781
282.39	1.843
282.60	20.601
282.81	22.275
283.02	11.576
283.23	19.855
283.44	24.115
283.65	13.844
283.86	-3.691
284.07	12.076
284.28	14.086
284.50	0.140
284.71	19.521
284.92	13.051
285.13	7.063
285.34	23.363
285.55	8.860
285.76	15.515
285.97	24.658
286.18	23.776
286.39	13.785
286.60	19.958
286.81	3.439
287.02	22.525
287.23	10.154
287.44	12.427
287.65	16.134
287.86	5.950
288.07	15.265
288.28	18.296
288.49	8.337
288.70	17.371
288.91	19.125
289.12	17.437
289.33	-3.966
289.54	19.345
289.75	11.975
289.96	8.930
290.17	23.814
290.38	11.416
290.59	10.647
290.80	14.402
291.01	16.499
291.22	5.095
291.43	-6.156
291.64	24.387
291.85	21.324
292.06	11.017
292.27	24.273
292.48	12.187
292.69	12.843
292.90	3.481
293.11	2.120
293.32	10.930
293.53	4.205
293.74	17.642
293.95	16.178
294.16	16.655
294.37	7.005
294.58	16.546
294.79	23.095
295.00	10.402
295.21	11.366
295.42	9.902
295.63	11.375
295.84	25.751
296.05	14.200
296.26	9.586
296.47	29.183
296.68	14.325
296.89	10.196
297.10	18.085
297.31	15.190
297.51	21.337
297.72	23.854
297.93	21.742
298.14	22.179
298.35	1.535
298.56	17.709
298.77	18.631
298.98	12.683
299.19	15.225
299.40	11.410
299.61	10.445
299.82	14.076
300.03	11.972
300.24	20.290
300.45	24.411
300.66	26.550
300.87	21.125
301.08	19.544
301.29	23.713
301.50	16.661
301.71	4.682
301.92	15.026
302.13	13.511
302.33	16.381
302.54	20.337
302.75	16.090
302.96	22.795
303.17	14.539
303.38	3.726
303.59	19.350
303.80	33.114
304.01	20.355
304.22	23.418
304.43	14.510
304.64	6.220
304.85	2.347
305.06	12.795
305.27	8.516
305.48	22.676
305.68	5.738
305.89	21.765
306.10	7.886
306.31	23.537
306.52	15.818
306.73	16.570
306.94	7.895
307.15	15.678
307.36	15.541
307.57	18.782
307.78	11.856
307.99	20.872
308.20	10.665
308.40	4.473
308.61	10.080
308.82	9.782
309.03	8.040
309.24	7.439
309.45	20.870
309.66	27.224
309.87	16.619
310.08	14.691
310.29	11.990
310.50	33.972
310.71	2.482
310.91	15.703
311.12	20.880
311.33	13.849
311.54	15.730
311.75	10.524
311.96	12.101
312.17	12.293
312.38	13.580
312.59	13.794
312.80	9.080
313.00	7.589
313.21	12.131
313.42	18.052
313.63	13.402
313.84	22.196
314.05	15.045
314.26	26.174
314.47	15.790
314.68	11.614
314.88	10.754
315.09	18.217
315.30	10.260
315.51	17.545
315.72	31.224
315.93	16.168
316.14	-4.946
316.35	22.458
316.55	10.889
316.76	18.888
316.97	10.015
317.18	16.640
317.39	22.090
317.60	27.616
317.81	15.146
318.02	22.133
318.22	21.286
318.43	-1.582
318.64	23.521
318.85	25.521
319.06	11.029
319.27	23.701
319.48	19.011
319.69	20.901
319.89	20.306
320.10	17.995
320.31	10.062
320.52	7.519
320.73	24.230
320.94	23.094
321.15	17.651
321.35	27.473
321.56	22.097
321.77	19.821
321.98	24.198
322.19	27.412
322.40	22.585
322.60	17.149
322.81	21.756
323.02	25.839
323.23	30.264
323.44	8.447
323.65	15.802
323.86	11.658
324.06	15.188
324.27	6.464
324.48	12.527
324.69	19.455
324.90	20.599
325.11	18.803
325.31	13.889
325.52	9.113
325.73	20.171
325.94	13.771
326.15	27.256
326.36	21.083
326.56	17.941
326.77	19.521
326.98	18.561
327.19	21.041
327.40	17.449
327.61	8.710
327.81	24.744
328.02	21.274
328.23	15.827
328.44	25.353
328.65	16.799
328.85	20.669
329.06	19.787
329.27	13.976
329.48	19.340
329.69	24.801
329.89	15.910
330.10	12.267
330.31	25.990
330.52	16.444
330.73	19.918
330.94	14.350
331.14	15.469
331.35	26.835
331.56	22.008
331.77	20.994
331.98	13.107
332.18	29.403
332.39	19.401
332.60	20.133
332.81	17.022
333.02	25.361
333.22	15.306
333.43	12.315
333.64	13.652
333.85	20.035
334.06	19.309
334.26	18.192
334.47	13.805
334.68	18.064
334.89	9.699
335.09	16.107
335.30	21.068
335.51	15.535
335.72	12.634
335.93	21.127
336.13	22.424
336.34	23.566
336.55	22.119
336.76	8.603
336.96	13.361
337.17	17.944
337.38	18.616
337.59	12.165
337.80	18.633
338.00	16.807
338.21	18.860
338.42	16.101
338.63	21.684
338.83	14.324
339.04	19.251
339.25	18.901
339.46	13.774
339.66	10.763
339.87	17.222
340.08	16.997
340.29	7.279
340.49	15.506
340.70	12.042
340.91	20.555
341.12	14.430
341.33	20.265
341.53	22.003
341.74	15.766
341.95	15.359
342.16	21.029
342.36	16.425
342.57	18.867
342.78	13.613
342.99	19.879
343.19	16.981
343.40	13.405
343.61	21.223
343.81	11.511
344.02	20.106
344.23	20.681
344.44	17.406
344.64	17.154
344.85	14.056
345.06	16.593
345.27	20.028
345.47	16.312
345.68	16.189
345.89	15.748
346.10	16.478
346.30	12.410
346.51	14.232
346.72	17.905
346.92	20.383
347.13	22.848
347.34	21.627
347.55	20.800
347.75	21.230
347.96	14.905
348.17	9.846
348.38	23.527
348.58	14.854
348.79	18.191
349.00	16.513
349.20	23.063
349.41	16.506
349.62	12.609
349.82	18.283
350.03	16.155
350.24	14.705
350.45	26.819
350.65	14.153
350.86	13.154
351.07	22.522
351.27	18.397
351.48	20.246
351.69	19.689
351.90	15.930
352.10	17.381
352.31	18.320
352.52	16.720
352.72	18.130
352.93	17.961
353.14	23.204
353.34	17.943
353.55	14.507
353.76	22.254
353.96	22.109
354.17	14.774
354.38	15.784
354.59	17.328
354.79	16.644
355.00	18.437
355.21	18.543
355.41	15.255
355.62	17.016
355.83	17.562
356.03	16.945
356.24	22.602
356.45	19.272
356.65	15.069
356.86	19.293
357.07	23.925
357.27	15.363
357.48	16.251
357.69	18.629
357.89	22.219
358.10	15.967
358.31	17.320
358.51	15.382
358.72	13.689
358.93	20.755
359.13	17.630
359.34	15.332
359.55	20.978
359.75	12.517
359.96	19.578
360.17	17.946
360.37	17.495
360.58	15.881
360.79	19.840
360.99	12.480
361.20	21.187
361.41	16.244
361.61	20.923
361.82	17.747
362.02	19.076
362.23	13.161
362.44	16.368
362.64	18.603
362.85	19.228
363.06	16.498
363.26	20.108
363.47	16.244
363.68	20.063
363.88	15.749
364.09	12.053
364.30	14.015
364.50	18.845
364.71	18.494
364.91	19.462
365.12	19.126
365.33	17.989
365.53	19.976
365.74	18.588
365.95	16.537
366.15	24.744
366.36	17.517
366.56	17.386
366.77	10.676
366.98	18.029
367.18	16.791
367.39	20.611
367.60	17.725
367.80	16.561
368.01	17.743
368.21	18.195
368.42	18.669
368.63	16.544
368.83	19.688
369.04	17.428
369.24	16.510
369.45	17.738
369.66	17.352
369.86	17.190
370.07	22.507
370.27	20.360
370.48	18.866
370.69	19.828
370.89	18.216
371.10	17.653
371.30	14.314
371.51	21.283
371.72	18.528
371.92	16.695
372.13	15.537
372.33	15.834
372.54	18.451
372.75	16.921
372.95	17.388
373.16	17.920
373.36	18.193
373.57	19.061
373.77	18.884
373.98	16.203
374.19	18.999
374.39	17.888
374.60	17.938
374.80	16.541
375.01	16.598
375.22	14.694
375.42	20.785
375.63	16.656
375.83	18.801
376.04	16.986
376.24	16.921
376.45	19.176
376.66	17.769
376.86	17.316
377.07	19.637
377.27	17.158
377.48	12.217
377.68	18.727
377.89	18.285
378.09	16.933
378.30	19.276
378.51	18.747
378.71	18.051
378.92	15.941
379.12	16.470
379.33	15.820
379.53	13.836
379.74	17.872
379.94	15.154
380.15	16.494
380.36	18.340
380.56	15.562
380.77	15.408
380.97	17.336
381.18	16.661
381.38	17.397
381.59	18.736
381.79	16.889
382.00	18.099
382.20	17.670
382.41	18.608
382.62	18.410
382.82	17.322
383.03	13.852
383.23	14.441
383.44	15.411
383.64	15.747
383.85	18.661
384.05	16.464
384.26	17.177
384.46	16.117
384.67	16.800
384.87	16.403
385.08	18.138
385.28	15.588
385.49	18.797
385.69	18.629
385.90	18.079
386.10	18.523
386.31	13.926
386.51	18.628
386.72	18.566
386.93	16.788
387.13	15.966
387.34	15.611
387.54	19.137
387.75	18.022
387.95	18.135
388.16	17.473
388.36	20.429
388.57	16.993
388.77	18.558
388.98	16.542
389.18	16.581
389.39	17.108
389.59	16.145
389.80	16.273
390.00	15.455
390.21	16.603
390.41	17.882
390.62	17.070
390.82	18.244
391.02	16.609
391.23	17.059
391.43	16.702
391.64	17.491
391.84	17.567
392.05	17.162
392.25	17.249
392.46	18.527
392.66	16.912
392.87	19.171
393.07	18.836
393.28	18.391
393.48	18.762
393.69	15.973
393.89	17.226
394.10	18.677
394.30	18.942
394.51	17.442
394.71	17.013
394.92	16.037
395.12	17.941
395.33	14.951
395.53	17.620
395.73	16.336
395.94	15.962
396.14	13.975
396.35	18.071
396.55	18.017
396.76	18.825
396.96	17.578
397.17	17.511
397.37	17.704
397.58	17.518
397.78	15.520
397.98	15.777
398.19	18.221
398.39	19.770
398.60	17.015
398.80	17.842
399.01	18.731
399.21	15.900
399.42	15.404
399.62	18.232
399.82	17.759
400.03	15.487
400.23	16.911
400.44	17.085
400.64	17.322
400.85	16.589
401.05	16.344
401.25	16.555
401.46	15.094
401.66	17.478
401.87	18.738
402.07	18.098
402.28	16.996
402.48	16.837
402.68	17.435
402.89	17.771
403.09	17.456
403.30	16.449
403.50	17.636
403.71	16.442
403.91	17.234
404.11	16.179
404.32	16.789
404.52	16.514
404.73	16.122
404.93	17.223
405.13	17.647
405.34	14.973
405.54	17.191
405.75	16.881
405.95	16.320
406.16	18.723
406.36	15.213
406.56	15.996
406.77	18.084
406.97	16.670
407.18	17.417
407.38	15.211
407.58	16.503
407.79	16.314
407.99	15.880
408.19	14.899
408.40	17.941
408.60	17.295
408.81	17.482
409.01	16.466
409.21	16.236
409.42	14.990
409.62	16.158
409.83	16.056
410.03	16.682
410.23	16.019
410.44	16.562
410.64	16.978
410.84	16.862
411.05	15.823
411.25	18.169
411.46	15.981
411.66	17.705
411.86	17.311
412.07	17.054
412.27	15.929
412.47	16.901
412.68	18.186
412.88	17.504
413.09	16.405
413.29	15.972
413.49	15.326
413.70	15.215
413.90	14.802
414.10	16.202
414.31	15.844
414.51	15.207
414.71	15.868
414.92	16.629
415.12	17.099
415.32	17.594
415.53	16.593
415.73	16.478
415.94	15.811
416.14	16.685
416.34	16.915
416.55	14.400
416.75	16.309
416.95	16.570
417.16	16.413
417.36	15.274
417.56	16.124
417.77	14.578
417.97	16.252
418.17	16.466
418.38	15.464
418.58	15.504
418.78	14.940
418.99	18.024
419.19	16.604
419.39	16.460
419.60	15.884
419.80	15.786
420.00	15.768
420.21	16.154
420.41	14.940
420.61	17.196
420.82	15.570
421.02	15.982
421.22	15.706
421.42	15.122
421.63	15.165
421.83	16.932
422.03	16.024
422.24	15.550
422.44	14.447
422.64	16.943
422.85	15.218
423.05	16.487
423.25	15.550
423.46	15.720
423.66	15.685
423.86	14.744
424.07	16.168
424.27	15.814
424.47	15.488
424.67	16.275
424.88	14.982
425.08	16.279
425.28	16.065
425.49	15.236
425.69	15.771
425.89	13.457
426.09	15.263
426.30	15.176
426.50	15.751
426.70	15.358
426.91	15.692
427.11	14.108
427.31	16.182
427.51	14.506
427.72	16.629
427.92	15.394
428.12	15.318
428.33	14.572
428.53	15.323
428.73	15.458
428.93	15.026
429.14	15.569
429.34	15.590
429.54	15.923
429.74	16.384
429.95	14.305
430.15	16.101
430.35	13.900
430.56	14.557
430.76	15.765
430.96	14.172
431.16	14.697
431.37	13.758
431.57	15.153
431.77	15.191
431.97	16.380
432.18	14.141
432.38	15.904
432.58	13.997
432.78	14.413
432.99	15.107
433.19	15.531
433.39	13.734
433.59	15.393
433.80	14.397
434.00	14.919
434.20	14.668
434.40	15.352
434.61	14.515
434.81	15.253
435.01	15.605
435.21	14.747
435.41	14.512
435.62	14.793
435.82	15.143
436.02	14.773
436.22	13.463
436.43	14.722
436.63	14.413
436.83	14.286
437.03	14.130
437.23	14.276
437.44	14.774
437.64	14.745
437.84	14.524
438.04	14.072
438.25	14.266
438.45	14.745
438.65	14.729
438.85	14.543
439.05	14.783
439.26	14.805
439.46	15.086
439.66	13.980
439.86	14.559
440.06	14.218
440.27	14.727
440.47	14.762
440.67	14.218
440.87	14.015
441.08	14.482
441.28	14.031
441.48	15.027
441.68	14.112
441.88	14.914
442.08	15.298
442.29	13.975
442.49	14.930
442.69	14.543
442.89	15.455
443.09	14.049
443.30	14.979
443.50	13.979
443.70	14.720
443.90	13.726
444.10	13.884
444.31	14.137
444.51	13.903
444.71	13.716
444.91	14.752
445.11	13.879
445.31	14.032
445.52	14.368
445.72	14.601
445.92	13.198
446.12	14.015
446.32	15.065
446.52	14.221
446.73	14.395
446.93	14.559
447.13	14.117
447.33	13.210
447.53	15.079
447.73	14.600
447.94	14.131
448.14	14.111
448.34	14.206
448.54	13.431
448.74	14.367
448.94	13.646
449.15	15.013
449.35	13.266
449.55	14.638
449.75	14.829
449.95	13.870
450.15	15.164
450.35	14.025
450.56	13.529
450.76	14.250
450.96	13.743
451.16	14.337
451.36	13.609
451.56	14.537
451.76	14.129
451.96	13.533
452.17	14.267
452.37	14.237
452.57	13.721
452.77	14.645
452.97	14.005
453.17	14.473
453.37	14.219
453.58	14.808
453.78	14.571
453.98	13.964
454.18	14.257
454.38	14.624
454.58	14.102
454.78	14.592
454.98	15.540
455.18	15.248
455.39	14.623
455.59	13.898
455.79	14.159
455.99	14.375
456.19	14.256
456.39	14.159
456.59	14.147
456.79	14.872
456.99	13.557
457.20	13.934
457.40	15.343
457.60	13.410
457.80	14.227
458.00	13.943
458.20	14.966
458.40	14.666
458.60	13.621
458.80	14.564
459.00	14.836
459.20	14.612
459.41	13.755
459.61	15.127
459.81	14.267
460.01	13.959
460.21	14.211
460.41	14.092
460.61	15.436
460.81	13.693
461.01	14.871
461.21	15.097
461.41	14.717
461.61	14.687
461.82	14.892
462.02	14.319
462.22	14.827
462.42	15.615
462.62	14.804
462.82	14.165
463.02	14.899
463.22	14.487
463.42	15.080
463.62	14.379
463.82	14.678
464.02	15.196
464.22	14.457
464.42	14.462
464.62	15.467
464.82	14.422
465.03	15.731
465.23	15.362
465.43	14.432
465.63	14.829
465.83	15.236
466.03	14.607
466.23	15.417
466.43	14.914
466.63	14.518
466.83	15.008
467.03	14.975
467.23	14.795
467.43	15.371
467.63	15.593
467.83	15.614
468.03	15.498
468.23	15.806
468.43	15.070
468.63	15.497
468.83	15.302
469.03	15.567
469.23	14.942
469.43	15.365
469.63	15.210
469.83	15.559
470.03	14.815
470.23	15.023
470.44	15.790
470.64	15.766
470.84	15.310
471.04	15.765
471.24	15.355
471.44	16.355
471.64	15.357
471.84	16.042
472.04	15.907
472.24	15.767
472.44	15.487
472.64	15.812
472.84	15.987
473.04	15.746
473.24	15.900
473.44	15.076
473.64	15.981
473.84	15.560
474.04	15.697
474.24	15.925
474.44	16.346
474.64	15.558
474.84	15.556
475.04	16.336
475.24	16.043
475.44	16.216
475.64	15.733
475.84	16.317
476.04	16.217
476.24	15.472
476.44	16.480
476.63	16.146
476.83	16.228
477.03	16.706
477.23	16.490
477.43	16.336
477.63	16.039
477.83	16.086
478.03	16.213
478.23	16.723
478.43	16.700
478.63	16.599
478.83	16.882
479.03	16.334
479.23	16.253
479.43	16.135
479.63	16.802
479.83	16.608
480.03	16.733
480.23	16.513
480.43	16.475
480.63	16.598
480.83	16.797
481.03	16.820
481.23	16.711
481.43	17.011
481.63	16.921
481.83	17.398
482.02	17.344
482.22	17.339
482.42	17.014
482.62	16.406
482.82	16.961
483.02	17.201
483.22	17.466
483.42	17.134
483.62	16.951
483.82	17.192
484.02	17.350
484.22	17.389
484.42	17.999
484.62	17.450
484.82	17.295
485.02	17.833
485.21	17.628
485.41	17.909
485.61	17.642
485.81	17.489
486.01	17.607
486.21	17.909
486.41	17.840
486.61	17.658
486.81	18.080
487.01	18.006
487.21	18.130
487.41	17.629
487.60	18.106
487.80	17.897
488.00	18.072
488.20	18.243
488.40	18.078
488.60	18.104
488.80	18.128
489.00	18.530
489.20	18.475
489.40	18.735
489.59	18.733
489.79	18.401
489.99	18.499
490.19	18.431
490.39	18.444
490.59	18.933
490.79	18.877
490.99	19.071
491.19	18.735
491.38	18.580
491.58	18.716
491.78	18.529
491.98	19.130
492.18	18.789
492.38	19.106
492.58	18.988
492.78	18.843
492.98	18.664
493.17	19.230
493.37	19.188
493.57	19.341
493.77	19.288
493.97	18.927
494.17	18.921
494.37	19.598
494.56	19.268
494.76	19.486
494.96	19.637
495.16	19.318
495.36	19.535
495.56	19.030
495.76	19.682
495.95	19.137
496.15	19.970
496.35	19.464
496.55	19.672
496.75	20.049
496.95	19.648
497.15	20.016
497.34	20.182
497.54	20.405
497.74	19.819
497.94	19.893
498.14	19.953
498.34	19.800
498.53	20.005
498.73	19.955
498.93	20.142
499.13	20.289
499.33	19.930
499.53	20.703
499.72	20.578
499.92	20.433
500.12	20.306
500.32	20.231
500.52	20.462
500.72	20.521
500.91	20.858
501.11	20.376
501.31	20.501
501.51	20.951
501.71	20.829
501.91	21.037
502.10	20.979
502.30	20.720
502.50	20.894
502.70	20.933
502.90	20.781
503.09	20.925
503.29	21.419
503.49	21.358
503.69	20.848
503.89	20.945
504.08	20.603
504.28	20.983
504.48	20.953
504.68	21.194
504.88	21.217
505.07	21.144
505.27	21.264
505.47	21.759
505.67	21.252
505.87	21.717
506.06	21.540
506.26	21.486
506.46	21.396
506.66	21.709
506.86	21.930
507.05	22.020
507.25	21.395
507.45	21.694
507.65	21.435
507.84	21.987
508.04	21.612
508.24	21.939
508.44	22.024
508.64	22.228
508.83	22.123
509.03	22.192
509.23	22.316
509.43	22.015
509.62	22.309
509.82	22.352
510.02	22.215
510.22	22.096
510.41	22.781
510.61	22.465
510.81	22.332
511.01	22.595
511.20	22.486
511.40	22.501
511.60	22.479
511.80	22.172
511.99	22.391
512.19	22.789
512.39	22.499
512.59	22.685
512.78	22.836
512.98	23.043
513.18	22.525
513.38	22.925
513.57	23.348
513.77	22.946
513.97	22.996
514.17	22.714
514.36	22.803
514.56	23.083
514.76	23.474
514.96	23.099
515.15	23.022
515.35	22.863
515.55	23.167
515.74	22.913
515.94	23.171
516.14	23.236
516.34	23.567
516.53	23.698
516.73	23.552
516.93	23.516
517.12	23.161
517.32	23.659
517.52	23.333
517.72	23.009
517.91	23.783
518.11	23.452
518.31	23.297
518.50	23.491
518.70	23.539
518.90	23.749
519.10	23.796
519.29	24.335
519.49	24.122
519.69	24.081
519.88	23.751
520.08	23.589
520.28	24.005
520.47	23.952
520.67	23.953
520.87	23.912
521.06	24.061
521.26	24.363
521.46	24.311
521.66	24.376
521.85	24.145
522.05	24.413
522.25	24.250
522.44	24.253
522.64	24.444
522.84	24.514
523.03	24.058
523.23	24.364
523.43	24.167
523.62	24.220
523.82	24.766
524.02	24.460
524.21	24.477
524.41	24.598
524.61	24.445
524.80	24.657
525.00	24.898
525.20	24.894
525.39	24.836
525.59	24.753
525.79	24.676
525.98	24.915
526.18	24.433
526.38	24.590
526.57	24.994
526.77	24.744
526.96	24.591
527.16	24.780
527.36	25.062
527.55	25.270
527.75	25.082
527.95	24.881
528.14	25.112
528.34	25.397
528.54	24.976
528.73	25.631
528.93	25.297
529.12	25.197
529.32	25.552
529.52	25.006
529.71	25.498
529.91	25.161
530.11	25.700
530.30	25.458
530.50	25.469
530.70	25.395
530.89	25.639
531.09	25.349
531.28	25.657
531.48	25.805
531.68	25.555
531.87	25.756
532.07	25.537
532.26	25.714
532.46	25.652
532.66	25.676
532.85	26.031
533.05	26.037
533.24	25.734
533.44	25.789
533.64	25.713
533.83	25.870
534.03	25.849
534.22	26.094
534.42	26.015
534.62	26.239
534.81	25.922
535.01	25.731
535.20	25.722
535.40	26.228
535.60	26.127
535.79	26.765
535.99	26.475
536.18	26.403
536.38	26.162
536.58	26.010
536.77	26.066
536.97	26.099
537.16	26.407
537.36	26.036
537.55	26.375
537.75	26.644
537.95	26.305
538.14	26.205
538.34	26.455
538.53	26.270
538.73	26.239
538.92	26.774
539.12	26.874
539.32	26.874
539.51	26.987
